"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","DAPI-A","FITC-A","PE-A","V-510_50-A","Time"
135042,45111,196186,121264,27667,262143,41394.8,149.41,186.66,312.84,208.37,36.3567
122974,39207,205555,96064,20353,262143,39181.9,129.98,169.58,264.33,182.91,36.3838
120475,39406,200362,119299,24995,262143,56462,134.67,132.98,318.78,195.64,37.9248
122583,38458,208893,116383,23713,262143,43769.4,149.41,158.6,315.81,199.66,38.642
116886,37501,204268,121292,24145,262143,61775.6,87.77,146.4,290.07,152.09,39.33
115201,36750,205438,131468,26464,262143,34520.8,135.34,169.58,325.71,184.25,39.5694
130206,43282,197154,121418,26680,262143,47925.5,102.51,161.04,336.6,164.82,40.2343
128336,44723,188060,113061,26151,262143,47724.5,95.14,137.86,250.47,133.33,40.3439
155072,56515,179824,100435,22503,262143,37883.1,133.33,157.38,255.42,190.95,40.6648
132290,44798,193530,120484,24387,262143,40004.1,153.43,154.94,281.16,180.23,41.9472
140828,46050,200419,132260,25330,262143,28488.1,134,158.6,216.81,175.54,41.9643
123346,40575,199226,117774,24959,262143,50060.6,153.43,161.04,283.14,188.94,42.3697
125180,40065,204762,128616,27127,262143,38952.7,121.94,183,325.71,177.55,42.3979
136618,48019,186456,112812,23214,262143,42498.8,151.42,184.22,295.02,214.4,42.423
119664,41683,188142,109729,23305,262143,53159.3,120.6,112.24,277.2,158.12,43.4329
127598,44085,189686,111180,25493,262143,43058.3,153.43,175.68,296.01,202.34,43.5033
115551,34280,220908,131364,25424,262143,54566.3,117.92,178.12,338.58,174.87,43.5204
129890,45077,188843,120344,24677,262143,30371.7,130.65,128.1,269.28,159.46,45.1116
123303,41615,194180,113348,25001,262143,35770.2,145.39,153.72,285.12,196.98,45.5271
131749,45070,191576,114829,25557,262143,36440.8,109.88,142.74,225.72,156.11,45.7071
120112,37126,212026,116980,24968,262143,45127.8,144.72,159.82,254.43,197.65,46.2241
137773,49915,180889,70954,19673,236367,13315.8,503.17,250.1,186.12,374.53,46.2473
124252,41247,197420,116445,25148,262143,39698.1,138.02,170.8,269.28,184.92,47.0902
142163,51951,179338,95613.8,22462,262143,24744,151.42,102.48,212.85,160.8,47.6484
123666,43344,186983,123929,29544,262143,34233.9,152.09,187.88,335.61,182.24,47.6655
136306,47033,189930,118375,28404,262143,48206.3,125.29,161.04,302.94,185.59,47.6836
109048,35518,201210,119554,25125,262143,44177.4,133.33,183,281.16,190.28,48.2419
134899,46579,189801,116365,26160,262143,39343.5,133.33,136.64,273.24,175.54,48.4159
122642,39961,201133,124979,26865,262143,52805.8,138.02,180.56,293.04,166.83,48.7126
121993,38366,208386,112024,24089,262143,36758.9,148.07,148.84,256.41,167.5,48.7317
117707,39287,196352,109876,21974,262143,57212.5,109.21,122,275.22,142.04,49.8301
125555,44002,187000,118568,25774,262143,49245.6,119.93,134.2,307.89,172.19,50.1158
137046,50185,178966,114660,24769,262143,40612.1,150.08,174.46,276.21,173.53,50.2898
125931,42668,193424,108913,23357,262143,37300.3,148.74,152.5,263.34,185.59,50.3149
123078,40986,196800,109860,24457,262143,46041.9,1402.98,3836.9,925.65,1927.59,51.6055
124518,41449,196878,121201,27405,262143,50466.7,152.76,148.84,326.7,200.33,52.1848
125049,42160,194384,110891,24297,262143,47468,108.54,137.86,281.16,150.75,52.206
129531,42569,199416,108076,22503,262143,42332.1,113.9,102.48,273.24,146.73,52.2261
116897,36799,208184,123975,26941,262143,45125.8,129.98,117.12,276.21,152.09,52.5319
116486,40478,188597,114441,25599,262143,35399.5,138.69,190.32,281.16,168.17,53.1092
121050,39443,201129,121485,27305,262143,72376.6,130.65,168.36,327.69,187.6,53.596
107202,31039,226348,116164,21742,262143,45858,89.78,130.54,289.08,137.35,53.6202
150669,57259,172449,101378,24784,262143,37248.8,126.63,151.28,271.26,187.6,53.6433
137278,49655,181184,112400,24041,262143,27805.3,142.71,151.28,269.28,186.26,53.7077
117292,37345,205834,115485,22629,262143,50332.3,139.36,169.58,301.95,162.81,54.0276
126074,44084,187424,120441,26769,262143,61082.8,129.31,158.6,308.88,178.89,54.4752
149085,51901,188252,89899.4,18184,262143,23517.8,160.8,145.18,202.95,215.07,54.4983
117957,38406,201281,125765,29325,262143,61705.9,142.04,209.84,283.14,190.95,55.1471
32909.5,26679,80841.1,640.5,470,89310.2,6.06,0,-19.52,2.97,-2.01,56.846
149552,53958,181642,75763.2,21070,235653,24550.1,1194.61,447.74,204.93,763.8,57.3921
123562,40850,198231,121406,24938,262143,68104.3,158.12,187.88,307.89,188.94,57.5068
128292,42636,197198,127719,27036,262143,72330.1,124.62,153.72,305.91,214.4,57.532
159150,59787,174454,74712.8,17453,262143,18176,283.41,203.74,204.93,247.9,57.7291
133320,42995,203216,111687,25032,262143,18308.3,165.49,142.74,282.15,186.26,57.8156
113412,40062,185527,110425,24336,262143,45484.3,148.74,208.62,273.24,205.02,59.2993
140426,46606,197463,128090,26070,262143,40361.6,111.22,148.84,262.35,150.08,59.3194
